"Date","Name"
"1949-06-16","266"
"1949-06-18","629"
"1949-06-24","485"
"1949-06-29","585"
"1949-07-11","821"
"1949-07-12","594"
"1949-07-16","805"
"1949-07-20","328"
"1949-07-20","854"
"1949-08-09","991"
"1949-08-12","649"
"1949-08-19","91"
"1949-08-20","395"
"1949-08-21","317"
"1949-08-30","770"
"1949-08-30","870"
"1949-09-02","781"
"1949-09-04","497"
"1949-09-05","690"
"1949-09-13","136"
"1949-09-14","215"
"1949-10-02","1008"
"1949-10-12","466"
"1949-11-16","491"
"1949-11-24","882"
"1949-11-27","380"
"1949-12-02","441"
"1949-12-02","1009"
"1949-12-07","991"
"1949-12-16","746"
"1949-12-21","659"
"1949-12-23","28"
"1950-01-01","531"
"1950-01-01","225"
"1950-01-03","798"
"1950-01-19","118"
"1950-01-24","16"
"1950-01-24","154"
"1950-01-26","307"
"1950-01-26","406"
"1950-01-31","289"
"1950-02-02","78"
"1950-02-04","557"
"1950-02-08","30"
"1950-02-08","850"
"1950-02-10","215"
"1950-03-03","90"
"1950-03-13","913"
"1950-03-16","589"
"1950-03-18","495"
"1950-03-18","140"
"1950-03-19","232"
"1950-03-24","182"
"1950-03-31","949"
"1950-04-10","968"
"1950-04-14","627"
"1950-04-18","955"
"1950-04-18","919"
"1950-04-22","530"
"1950-04-25","273"
"1950-04-28","888"
"1950-04-29","857"
"1950-05-12","314"
"1950-05-25","506"
"1950-05-27","687"
"1950-05-31","839"
"1950-06-13","870"
"1950-06-17","230"
"1950-06-18","605"
"1950-06-26","831"
"1950-06-26","262"
"1950-07-01","973"
"1950-07-01","973"
"1950-07-04","557"
"1950-07-10","655"
"1950-07-12","251"
"1950-07-16","742"
"1950-07-20","214"
"1950-08-07","616"
"1950-08-14","928"
"1950-08-15","870"
"1950-08-18","898"
"1950-08-20","865"
"1950-08-21","527"
"1950-08-30","308"
"1950-09-04","993"
"1950-09-06","239"
"1950-09-09","515"
"1950-09-12","974"
"1950-09-20","512"
"1950-09-23","25"
"1950-09-25","617"
"1950-09-30","196"
"1950-10-09","895"
"1950-10-21","371"
"1950-10-24","194"
"1950-10-31","979"
"1950-11-09","478"
"1950-11-13","762"
"1950-11-29","130"
"1950-12-04","951"
"1950-12-05","106"
"1950-12-06","1008"
"1950-12-11","222"
"1950-12-12","835"
"1950-12-19","569"
"1950-12-20","128"
"1950-12-22","115"
"1951-01-09","88"
"1951-01-15","1011"
"1951-01-16","1001"
"1951-01-22","542"
"1951-01-23","629"
"1951-01-29","567"
"1951-02-02","233"
"1951-02-06","444"
"1951-02-08","236"
"1951-02-09","336"
"1951-02-10","552"
"1951-02-12","231"
"1951-02-17","165"
"1951-02-27","945"
"1951-03-02","248"
"1951-03-05","903"
"1951-03-08","981"
"1951-03-13","783"
"1951-03-18","525"
"1951-03-21","208"
"1951-04-11","994"
"1951-04-12","562"
"1951-04-12","883"
"1951-04-16","451"
"1951-05-10","982"
"1951-05-23","908"
"1951-05-29","422"
"1951-05-29","693"
"1951-06-02","317"
"1951-06-09","379"
"1951-06-10","712"
"1951-06-12","369"
"1951-06-14","682"
"1951-06-18","641"
"1951-06-20","964"
"1951-06-23","253"
"1951-06-24","766"
"1951-06-25","315"
"1951-07-03","30"
"1951-07-09","396"
"1951-07-11","158"
"1951-07-16","812"
"1951-07-28","979"
"1951-07-31","654"
"1951-08-01","251"
"1951-08-03","995"
"1951-08-04","841"
"1951-08-13","257"
"1951-08-14","351"
"1951-08-20","597"
"1951-08-20","779"
"1951-08-24","565"
"1951-08-26","974"
"1951-09-04","390"
"1951-09-06","282"
"1951-09-06","31"
"1951-09-16","417"
"1951-09-21","619"
"1951-09-21","807"
"1951-09-25","945"
"1951-10-09","914"
"1951-10-09","147"
"1951-10-14","797"
"1951-10-17","878"
"1951-10-20","966"
"1951-10-25","452"
"1951-10-27","994"
"1951-11-03","937"
"1951-11-09","39"
"1951-11-11","229"
"1951-11-17","344"
"1951-11-26","457"
"1951-12-14","573"
"1951-12-21","261"
"1951-12-29","1003"
"1952-01-07","321"
"1952-01-20","766"
"1952-01-20","473"
"1952-01-26","994"
"1952-01-26","264"
"1952-01-28","135"
"1952-01-29","662"
"1952-02-09","918"
"1952-02-16","68"
"1952-02-19","538"
"1952-02-21","223"
"1952-03-02","224"
"1952-03-08","190"
"1952-03-09","153"
"1952-03-14","49"
"1952-03-14","759"
"1952-03-16","316"
"1952-03-21","862"
"1952-03-24","987"
"1952-03-25","938"
"1952-03-26","611"
"1952-04-06","942"
"1952-04-11","619"
"1952-04-18","709"
"1952-04-21","778"
"1952-04-24","902"
"1952-04-26","682"
"1952-05-03","679"
"1952-05-06","421"
"1952-05-07","538"
"1952-05-11","608"
"1952-05-12","214"
"1952-05-16","853"
"1952-05-31","440"
"1952-06-02","120"
"1952-06-12","710"
"1952-06-28","647"
"1952-07-05","446"
"1952-07-07","74"
"1952-07-11","771"
"1952-07-17","506"
"1952-07-23","9"
"1952-08-01","267"
"1952-08-05","300"
"1952-08-07","206"
"1952-08-15","573"
"1952-08-22","752"
"1952-09-05","666"
"1952-09-15","320"
"1952-09-20","489"
"1952-09-23","744"
"1952-09-27","312"
"1952-09-29","872"
"1952-10-03","416"
"1952-10-16","528"
"1952-10-18","642"
"1952-10-25","790"
"1952-11-04","264"
"1952-11-08","939"
"1952-11-10","92"
"1952-11-14","926"
"1952-11-19","697"
"1952-11-19","870"
"1952-11-28","623"
"1952-11-29","87"
"1952-12-03","693"
"1952-12-09","499"
"1952-12-10","859"
"1952-12-16","298"
"1952-12-19","323"
"1952-12-23","873"
"1952-12-23","281"
"1952-12-25","226"
"1952-12-27","554"
"1952-12-30","18"
"1952-12-30","161"
"1952-12-30","453"
"1953-01-03","864"
"1953-01-06","138"
"1953-01-09","683"
"1953-01-13","504"
"1953-01-18","324"
"1953-01-21","494"
"1953-01-27","798"
"1953-01-29","209"
"1953-01-31","524"
"1953-02-03","873"
"1953-02-13","348"
"1953-03-07","542"
"1953-03-11","366"
"1953-04-01","0"
"1953-04-03","381"
"1953-04-11","937"
"1953-04-11","960"
"1953-04-12","880"
"1953-04-12","168"
"1953-04-12","759"
"1953-04-13","336"
"1953-04-19","873"
"1953-04-20","132"
"1953-05-01","1015"
"1953-05-01","1016"
"1953-05-01","699"
"1953-05-03","268"
"1953-05-04","731"
"1953-05-06","205"
"1953-05-08","207"
"1953-05-17","800"
"1953-05-28","318"
"1953-06-01","74"
"1953-06-02","822"
"1953-06-07","564"
"1953-06-15","307"
"1953-06-19","968"
"1953-06-22","804"
"1953-07-05","564"
"1953-07-14","589"
"1953-07-14","441"
"1953-07-22","816"
"1953-07-29","305"
"1953-08-01","228"
"1953-08-17","869"
"1953-08-19","894"
"1953-08-21","210"
"1953-08-31","919"
"1953-09-04","785"
"1953-09-04","786"
"1953-09-07","780"
"1953-09-08","435"
"1953-09-08","529"
"1953-09-10","176"
"1953-09-12","501"
"1953-09-22","456"
"1953-09-25","656"
"1953-10-02","282"
"1953-10-07","537"
"1953-10-18","950"
"1953-10-19","574"
"1953-10-20","634"
"1953-11-01","347"
"1953-11-24","724"
"1953-12-02","920"
"1953-12-06","95"
"1953-12-08","195"
"1953-12-11","177"
"1953-12-13","372"
"1953-12-15","127"
"1953-12-21","825"
"1953-12-22","21"
"1953-12-30","961"
"1953-12-30","604"
"1954-01-02","531"
"1954-01-12","660"
"1954-01-19","235"
"1954-01-24","847"
"1954-01-28","351"
"1954-02-08","234"
"1954-02-15","671"
"1954-02-18","132"
"1954-02-19","120"
"1954-02-19","655"
"1954-02-20","747"
"1954-03-07","49"
"1954-03-11","705"
"1954-03-18","9"
"1954-03-19","799"
"1954-03-23","452"
"1954-03-28","873"
"1954-04-02","68"
"1954-04-02","499"
"1954-04-05","472"
"1954-04-11","290"
"1954-04-12","776"
"1954-04-12","771"
"1954-04-13","55"
"1954-04-16","166"
"1954-04-24","1019"
"1954-04-24","52"
"1954-05-06","44"
"1954-05-09","144"
"1954-05-10","172"
"1954-05-13","624"
"1954-05-15","712"
"1954-05-17","308"
"1954-05-17","474"
"1954-05-19","997"
"1954-06-02","800"
"1954-06-08","740"
"1954-06-14","803"
"1954-06-18","325"
"1954-06-20","493"
"1954-06-28","512"
"1954-06-28","748"
"1954-06-30","785"
"1954-07-13","588"
"1954-07-15","880"
"1954-07-21","725"
"1954-07-22","188"
"1954-07-27","760"
"1954-07-29","401"
"1954-07-31","849"
"1954-08-13","13"
"1954-08-20","605"
"1954-08-23","788"
"1954-08-25","391"
"1954-08-30","821"
"1954-09-03","435"
"1954-09-04","38"
"1954-09-11","316"
"1954-09-16","217"
"1954-09-16","195"
"1954-09-17","209"
"1954-09-18","65"
"1954-09-20","979"
"1954-09-28","368"
"1954-09-30","708"
"1954-10-03","805"
"1954-10-04","218"
"1954-10-10","233"
"1954-10-15","642"
"1954-10-25","173"
"1954-10-26","15"
"1954-10-29","1002"
"1954-11-04","792"
"1954-11-14","147"
"1954-11-16","851"
"1954-11-21","723"
"1954-11-22","70"
"1954-11-22","978"
"1954-11-30","839"
"1954-12-15","103"
"1954-12-22","135"
"1955-01-02","284"
"1955-01-09","170"
"1955-01-10","878"
"1955-01-14","213"
"1955-01-16","589"
"1955-01-19","929"
"1955-02-18","182"
"1955-02-27","410"
"1955-03-03","1022"
"1955-03-19","606"
"1955-04-05","329"
"1955-04-17","514"
"1955-04-28","524"
"1955-05-01","38"
"1955-05-10","790"
"1955-05-12","386"
"1955-05-15","388"
"1955-06-07","770"
"1955-06-07","986"
"1955-06-11","519"
"1955-06-14","457"
"1955-06-25","66"
"1955-06-27","357"
"1955-06-27","269"
"1955-06-30","893"
"1955-07-03","476"
"1955-07-06","214"
"1955-07-17","493"
"1955-08-03","183"
"1955-08-13","4"
"1955-08-21","346"
"1955-08-23","561"
"1955-08-26","937"
"1955-08-31","204"
"1955-09-01","665"
"1955-10-04","89"
"1955-10-07","940"
"1955-10-08","330"
"1955-10-08","612"
"1955-10-16","461"
"1955-10-16","379"
"1955-10-19","145"
"1955-10-25","975"
"1955-10-28","91"
"1955-10-30","815"
"1955-11-03","370"
"1955-11-07","311"
"1955-11-12","239"
"1955-11-16","168"
"1955-11-20","1013"
"1955-11-30","401"
"1955-12-05","482"
"1955-12-06","288"
"1955-12-10","115"
"1955-12-20","606"
"1955-12-20","841"
"1955-12-22","372"
"1956-01-01","427"
"1956-01-03","717"
"1956-01-03","633"
"1956-01-05","2"
"1956-01-08","243"
"1956-01-08","465"
"1956-01-11","584"
"1956-01-18","692"
"1956-01-23","271"
"1956-01-24","724"
"1956-01-25","600"
"1956-01-27","231"
"1956-01-30","434"
"1956-02-13","969"
"1956-02-13","526"
"1956-02-16","433"
"1956-02-20","605"
"1956-02-21","992"
"1956-02-22","654"
"1956-02-22","643"
"1956-02-25","436"
"1956-03-02","954"
"1956-03-15","988"
"1956-03-18","683"
"1956-03-26","404"
"1956-03-30","40"
"1956-03-31","628"
"1956-04-04","561"
"1956-04-04","195"
"1956-04-07","813"
"1956-04-08","486"
"1956-04-08","25"
"1956-04-16","804"
"1956-04-17","422"
"1956-04-21","708"
"1956-04-28","38"
"1956-05-01","808"
"1956-05-02","5"
"1956-05-02","566"
"1956-05-04","10"
"1956-05-06","53"
"1956-05-08","161"
"1956-05-15","955"
"1956-06-04","174"
"1956-06-13","112"
"1956-06-14","709"
"1956-06-17","950"
"1956-06-22","477"
"1956-06-23","391"
"1956-06-24","386"
"1956-06-25","475"
"1956-07-18","748"
"1956-07-19","1000"
"1956-07-25","681"
"1956-08-02","172"
"1956-08-07","677"
"1956-08-12","449"
"1956-08-17","885"
"1956-08-19","375"
"1956-08-24","154"
"1956-08-29","421"
"1956-08-29","565"
"1956-09-13","289"
"1956-09-15","790"
"1956-09-16","691"
"1956-09-27","133"
"1956-09-29","291"
"1956-10-02","23"
"1956-10-03","430"
"1956-10-04","934"
"1956-10-18","736"
"1956-10-28","516"
"1956-10-28","856"
"1956-11-01","919"
"1956-11-06","817"
"1956-11-07","539"
"1956-11-24","441"
"1956-11-26","734"
"1956-12-02","58"
"1956-12-06","154"
"1956-12-11","678"
"1956-12-14","216"
"1956-12-16","458"
"1956-12-16","366"
"1956-12-22","686"
"1956-12-30","1002"
"1957-01-03","49"
"1957-01-16","179"
"1957-01-17","382"
"1957-01-19","623"
"1957-01-28","815"
"1957-01-28","61"
"1957-02-02","50"
"1957-02-03","990"
"1957-02-06","559"
"1957-02-06","412"
"1957-02-14","1019"
"1957-02-21","349"
"1957-02-23","83"
"1957-02-28","682"
"1957-03-05","49"
"1957-03-06","131"
"1957-03-18","363"
"1957-03-27","325"
"1957-03-29","767"
"1957-05-07","692"
"1957-05-09","484"
"1957-05-10","582"
"1957-05-11","335"
"1957-05-17","404"
"1957-05-25","782"
"1957-05-30","148"
"1957-06-05","1021"
"1957-06-23","811"
"1957-06-26","657"
"1957-06-29","74"
"1957-07-03","654"
"1957-07-05","525"
"1957-07-16","791"
"1957-07-18","334"
"1957-07-19","988"
"1957-07-19","482"
"1957-08-05","492"
"1957-08-15","397"
"1957-08-30","349"
"1957-09-02","846"
"1957-09-05","259"
"1957-09-07","661"
"1957-09-13","536"
"1957-09-13","412"
"1957-09-24","627"
"1957-10-03","278"
"1957-10-09","545"
"1957-10-10","831"
"1957-10-12","1009"
"1957-10-28","103"
"1957-11-04","432"
"1957-11-09","806"
"1957-11-13","34"
"1957-11-16","631"
"1957-11-18","397"
"1957-11-27","490"
"1957-12-03","807"
"1957-12-08","332"
"1957-12-31","424"
"1958-01-14","112"
"1958-01-18","877"
"1958-01-27","477"
"1958-01-29","473"
"1958-02-09","717"
"1958-02-18","953"
"1958-02-18","593"
"1958-02-20","490"
"1958-02-25","346"
"1958-02-28","10"
"1958-03-04","844"
"1958-03-09","176"
"1958-03-11","162"
"1958-03-26","655"
"1958-03-31","866"
"1958-04-07","586"
"1958-04-09","930"
"1958-04-12","704"
"1958-04-13","399"
"1958-04-14","598"
"1958-04-20","485"
"1958-04-20","800"
"1958-04-26","409"
"1958-05-08","206"
"1958-05-16","645"
"1958-05-19","484"
"1958-05-19","955"
"1958-05-21","795"
"1958-05-22","134"
"1958-05-23","321"
"1958-05-24","688"
"1958-05-24","867"
"1958-05-27","707"
"1958-06-04","91"
"1958-06-05","91"
"1958-06-09","766"
"1958-06-10","927"
"1958-06-22","401"
"1958-06-23","690"
"1958-07-01","3"
"1958-07-03","556"
"1958-07-04","444"
"1958-07-06","720"
"1958-07-08","537"
"1958-07-09","350"
"1958-07-10","727"
"1958-07-13","1003"
"1958-07-19","759"
"1958-07-24","820"
"1958-07-24","98"
"1958-08-05","691"
"1958-08-06","549"
"1958-08-09","641"
"1958-08-14","555"
"1958-08-27","960"
"1958-09-04","702"
"1958-09-07","326"
"1958-09-12","537"
"1958-09-13","149"
"1958-09-18","341"
"1958-09-24","175"
"1958-10-01","625"
"1958-10-09","713"
"1958-10-12","953"
"1958-10-13","989"
"1958-10-14","550"
"1958-10-16","35"
"1958-10-16","755"
"1958-10-21","563"
"1958-10-25","238"
"1958-10-26","848"
"1958-11-10","980"
"1958-11-15","895"
"1958-11-23","338"
"1958-11-27","227"
"1958-12-01","609"
"1958-12-13","90"
"1958-12-17","90"
"1958-12-21","339"
"1958-12-28","783"
"1958-12-31","602"
"1959-01-04","949"
"1959-01-05","563"
"1959-01-07","660"
"1959-01-20","622"
"1959-01-23","766"
"1959-01-28","479"
"1959-01-28","640"
"1959-01-30","809"
"1959-02-04","835"
"1959-02-05","202"
"1959-02-19","296"
"1959-03-07","1001"
"1959-03-13","532"
"1959-03-22","1010"
"1959-03-25","251"
"1959-03-27","928"
"1959-03-28","976"
"1959-04-02","341"
"1959-04-06","755"
"1959-04-09","373"
"1959-04-11","635"
"1959-04-12","1000"
"1959-04-18","169"
"1959-04-21","185"
"1959-04-22","20"
"1959-04-26","467"
"1959-05-10","805"
"1959-05-11","1005"
"1959-05-17","454"
"1959-05-21","244"
"1959-05-25","1011"
"1959-05-27","744"
"1959-05-27","931"
"1959-05-30","183"
"1959-06-08","186"
"1959-06-10","385"
"1959-06-19","515"
"1959-06-19","861"
"1959-06-29","661"
"1959-06-30","458"
"1959-06-30","273"
"1959-07-05","292"
"1959-07-06","329"
"1959-07-14","416"
"1959-07-25","884"
"1959-07-28","299"
"1959-07-31","283"
"1959-08-14","940"
"1959-08-16","371"
"1959-08-16","320"
"1959-08-26","224"
"1959-08-29","1018"
"1959-09-06","349"
"1959-09-11","1016"
"1959-09-19","182"
"1959-09-21","115"
"1959-09-30","279"
"1959-10-03","924"
"1959-10-16","117"
"1959-10-22","614"
"1959-10-24","780"
"1959-10-25","540"
"1959-10-30","529"
"1959-11-01","1018"
"1959-11-04","101"
"1959-11-06","545"
"1959-11-09","935"
"1959-11-10","174"
"1959-11-11","631"
"1959-11-13","512"
"1959-11-14","600"
"1959-11-16","886"
"1959-11-18","38"
"1959-11-23","583"
"1959-11-26","538"
"1959-12-17","202"
"1959-12-23","63"
"1959-12-24","773"
"1959-12-25","571"
"1960-01-10","407"
"1960-01-11","641"
"1960-01-17","814"
"1960-01-22","197"
"1960-01-28","305"
"1960-01-29","878"
"1960-01-31","797"
"1960-02-21","641"
"1960-02-23","96"
"1960-02-27","164"
"1960-03-05","103"
"1960-03-09","602"
"1960-03-13","676"
"1960-03-13","33"
"1960-03-15","808"
"1960-03-19","897"
"1960-03-23","102"
"1960-04-10","710"
"1960-04-16","200"
"1960-04-20","197"
"1960-04-24","1012"
"1960-05-14","298"
"1960-05-17","273"
"1960-05-21","805"
"1960-05-23","599"
"1960-06-01","230"
"1960-06-06","170"
"1960-06-06","642"
"1960-06-18","1001"
"1960-06-25","7"
"1960-06-26","198"
"1960-07-08","390"
"1960-07-11","401"
"1960-07-19","74"
"1960-07-21","531"
"1960-07-23","799"
"1960-07-23","494"
"1960-07-27","666"
"1960-08-05","591"
"1960-08-07","127"
"1960-08-11","790"
"1960-08-22","483"
"1960-09-06","342"
"1960-09-15","666"
"1960-09-19","675"
"1960-09-21","329"
"1960-10-02","483"
"1960-10-02","517"
"1960-10-07","765"
"1960-10-07","328"
"1960-10-09","40"
"1960-10-12","491"
"1960-10-13","980"
"1960-10-27","755"
"1960-10-28","946"
"1960-10-29","897"
"1960-11-07","145"
"1960-11-23","517"
"1960-11-26","912"
"1960-11-26","335"
"1960-12-02","867"
"1960-12-08","390"
"1960-12-09","965"
"1960-12-13","379"
"1960-12-15","459"
"1960-12-22","890"
"1960-12-23","568"
"1960-12-26","497"
"1961-01-02","244"
"1961-01-03","108"
"1961-01-09","301"
"1961-02-04","101"
"1961-02-07","196"
"1961-02-07","159"
"1961-02-09","498"
"1961-02-09","495"
"1961-02-11","158"
"1961-02-13","843"
"1961-02-14","456"
"1961-02-15","515"
"1961-02-15","487"
"1961-02-18","630"
"1961-02-20","60"
"1961-03-03","166"
"1961-03-08","496"
"1961-03-11","831"
"1961-03-11","92"
"1961-03-13","218"
"1961-03-19","532"
"1961-03-22","502"
"1961-03-28","516"
"1961-03-28","384"
"1961-04-09","544"
"1961-04-12","119"
"1961-04-16","604"
"1961-04-16","499"
"1961-04-18","781"
"1961-04-18","54"
"1961-04-20","376"
"1961-04-23","501"
"1961-04-23","820"
"1961-04-24","899"
"1961-04-27","84"
"1961-04-30","83"
"1961-04-30","96"
"1961-05-04","275"
"1961-05-11","139"
"1961-05-12","939"
"1961-05-13","126"
"1961-05-25","13"
"1961-05-26","404"
"1961-05-31","575"
"1961-06-17","396"
"1961-06-20","768"
"1961-06-22","351"
"1961-06-27","646"
"1961-06-28","748"
"1961-07-02","947"
"1961-07-11","306"
"1961-07-22","604"
"1961-07-29","616"
"1961-08-05","196"
"1961-08-06","919"
"1961-08-10","682"
"1961-08-14","65"
"1961-08-17","676"
"1961-08-19","176"
"1961-08-26","760"
"1961-08-26","27"
"1961-08-27","901"
"1961-09-02","852"
"1961-09-03","240"
"1961-09-10","591"
"1961-09-17","824"
"1961-09-22","953"
"1961-09-26","40"
"1961-10-12","464"
"1961-10-15","200"
"1961-10-17","495"
"1961-10-23","1019"
"1961-10-25","186"
"1961-11-03","572"
"1961-11-14","691"
"1961-11-29","99"
"1961-12-01","536"
"1961-12-05","959"
"1961-12-05","497"
"1961-12-06","659"
"1961-12-11","945"
"1962-01-04","847"
"1962-01-16","165"
"1962-01-17","681"
"1962-01-20","14"
"1962-01-22","511"
"1962-01-22","935"
"1962-01-28","349"
"1962-02-06","323"
"1962-02-07","779"
"1962-02-07","302"
"1962-02-08","360"
"1962-02-17","669"
"1962-02-23","234"
"1962-02-26","47"
"1962-02-27","306"
"1962-03-03","622"
"1962-03-04","817"
"1962-03-05","494"
"1962-03-08","889"
"1962-03-11","909"
"1962-03-15","979"
"1962-03-22","403"
"1962-03-28","213"
"1962-04-01","268"
"1962-04-05","889"
"1962-04-13","60"
"1962-04-17","200"
"1962-04-22","1019"
"1962-04-25","353"
"1962-04-30","872"
"1962-05-01","437"
"1962-05-03","774"
"1962-05-05","482"
"1962-05-05","489"
"1962-05-12","520"
"1962-05-13","504"
"1962-05-13","966"
"1962-05-20","611"
"1962-05-23","621"
"1962-05-27","414"
"1962-06-06","952"
"1962-06-06","302"
"1962-06-09","811"
"1962-06-16","1019"
"1962-06-21","620"
"1962-06-25","385"
"1962-07-04","96"
"1962-07-05","310"
"1962-07-05","907"
"1962-07-07","600"
"1962-07-14","57"
"1962-07-18","221"
"1962-07-19","828"
"1962-07-22","13"
"1962-07-30","877"
"1962-08-08","722"
"1962-08-09","378"
"1962-08-15","717"
"1962-08-16","641"
"1962-08-20","904"
"1962-08-23","833"
"1962-08-27","465"
"1962-08-31","615"
"1962-09-04","638"
"1962-09-04","956"
"1962-09-11","961"
"1962-09-13","232"
"1962-09-14","595"
"1962-09-16","293"
"1962-09-17","373"
"1962-09-25","516"
"1962-09-28","269"
"1962-09-28","58"
"1962-09-30","709"
"1962-10-11","414"
"1962-10-17","225"
"1962-10-19","235"
"1962-11-04","857"
"1962-11-16","57"
"1962-11-26","988"
"1962-11-27","934"
"1962-12-05","213"
"1962-12-11","173"
"1962-12-16","679"
"1962-12-19","3"
"1962-12-23","704"
"1962-12-29","423"
"1963-01-07","779"
"1963-01-08","802"
"1963-01-09","867"
"1963-01-11","412"
"1963-01-27","498"
"1963-02-01","841"
"1963-02-05","106"
"1963-02-13","298"
"1963-02-13","706"
"1963-02-19","817"
"1963-02-21","620"
"1963-02-27","932"
"1963-03-04","853"
"1963-03-11","766"
"1963-03-12","459"
"1963-03-19","758"
"1963-03-27","252"
"1963-03-28","392"
"1963-03-30","809"
"1963-04-21","440"
"1963-04-23","409"
"1963-04-29","157"
"1963-04-30","994"
"1963-05-10","480"
"1963-05-12","1010"
"1963-05-21","642"
"1963-05-23","327"
"1963-05-25","929"
"1963-05-26","84"
"1963-06-03","949"
"1963-06-06","376"
"1963-06-06","965"
"1963-06-15","363"
"1963-06-19","519"
"1963-06-20","558"
"1963-06-28","95"
"1963-06-30","358"
"1963-07-28","582"
"1963-07-30","665"
"1963-08-04","891"
"1963-08-13","912"
"1963-08-16","122"
"1963-08-23","349"
"1963-08-27","555"
"1963-08-29","972"
"1963-09-02","913"
"1963-09-05","7"
"1963-09-07","325"
"1963-09-12","698"
"1963-09-16","583"
"1963-09-25","674"
"1963-09-27","808"
"1963-10-01","273"
"1963-10-06","416"
"1963-10-15","363"
"1963-10-15","630"
"1963-10-25","35"
"1963-10-27","614"
"1963-11-05","397"
"1963-11-08","430"
"1963-11-14","51"
"1963-11-22","613"
"1963-11-22","1021"
"1963-11-26","92"
"1963-11-27","135"
"1963-11-28","1"
"1963-12-09","224"
"1963-12-11","77"
"1963-12-18","109"
"1963-12-18","60"
"1963-12-19","228"
"1963-12-20","481"
"1963-12-26","626"
"1964-01-01","175"
"1964-01-15","446"
"1964-01-16","587"
"1964-01-17","890"
"1964-02-03","40"
"1964-02-07","179"
"1964-02-16","734"
"1964-02-17","374"
"1964-02-22","911"
"1964-02-28","286"
"1964-02-29","661"
"1964-03-09","733"
"1964-03-11","976"
"1964-03-14","394"
"1964-03-17","534"
"1964-03-20","21"
"1964-03-21","77"
"1964-03-24","796"
"1964-03-24","550"
"1964-03-31","942"
"1964-04-01","635"
"1964-04-01","65"
"1964-04-05","162"
"1964-04-05","622"
"1964-04-06","246"
"1964-04-08","251"
"1964-04-13","238"
"1964-04-24","1020"
"1964-05-08","939"
"1964-05-09","224"
"1964-05-13","593"
"1964-05-16","467"
"1964-05-17","286"
"1964-05-25","286"
"1964-06-01","887"
"1964-06-06","421"
"1964-06-15","1018"
"1964-06-25","69"
"1964-06-27","302"
"1964-07-06","506"
"1964-07-16","233"
"1964-07-16","138"
"1964-07-16","285"
"1964-08-25","932"
"1964-09-02","415"
"1964-09-09","494"
"1964-09-10","550"
"1964-09-13","99"
"1964-09-13","886"
"1964-09-15","470"
"1964-09-18","209"
"1964-09-19","564"
"1964-09-24","591"
"1964-10-04","849"
"1964-10-12","26"
"1964-10-12","629"
"1964-10-20","341"
"1964-10-30","931"
"1964-11-01","675"
"1964-11-04","315"
"1964-11-06","251"
"1964-11-08","378"
"1964-11-15","336"
"1964-11-16","483"
"1964-11-24","180"
"1964-12-07","323"
"1964-12-07","269"
"1964-12-10","154"
"1964-12-10","436"
"1964-12-28","788"
"1965-01-03","173"
"1965-01-10","100"
"1965-01-11","711"
"1965-01-19","834"
"1965-01-25","116"
"1965-01-27","333"
"1965-02-02","456"
"1965-02-04","217"
"1965-02-16","991"
"1965-02-17","592"
"1965-02-28","230"
"1965-03-05","521"
"1965-03-14","345"
"1965-03-16","234"
"1965-03-23","515"
"1965-03-24","538"
"1965-04-11","2"
"1965-04-20","282"
"1965-04-22","461"
"1965-04-25","951"
"1965-04-27","177"
"1965-05-03","393"
"1965-05-14","621"
"1965-05-29","360"
"1965-06-10","991"
"1965-06-13","139"
"1965-06-16","297"
"1965-07-02","1010"
"1965-07-07","385"
"1965-07-15","391"
"1965-07-28","722"
"1965-07-28","845"
"1965-07-29","935"
"1965-07-29","161"
"1965-07-31","28"
"1965-08-07","792"
"1965-08-09","510"
"1965-08-19","575"
"1965-08-21","876"
"1965-08-22","947"
"1965-08-27","850"
"1965-08-31","313"
"1965-08-31","479"
"1965-09-02","200"
"1965-09-07","254"
"1965-09-09","722"
"1965-09-15","790"
"1965-09-18","530"
"1965-09-19","406"
"1965-09-20","808"
"1965-09-21","622"
"1965-09-23","334"
"1965-10-05","795"
"1965-10-08","523"
"1965-10-17","491"
"1965-10-20","60"
"1965-10-31","1021"
"1965-10-31","191"
"1965-11-06","145"
"1965-11-09","302"
"1965-11-11","713"
"1965-11-14","423"
"1965-11-15","795"
"1965-11-23","564"
"1965-11-26","335"
"1965-11-26","137"
"1965-11-27","508"
"1965-11-28","58"
"1965-12-02","878"
"1965-12-06","421"
"1965-12-29","1001"
"1966-01-01","157"
"1966-01-15","408"
"1966-01-20","413"
"1966-01-24","242"
"1966-01-29","955"
"1966-02-03","675"
"1966-02-21","981"
"1966-03-01","712"
"1966-03-04","110"
"1966-03-05","666"
"1966-03-07","279"
"1966-03-09","307"
"1966-03-14","929"
"1966-03-15","796"
"1966-03-19","699"
"1966-03-25","1014"
"1966-03-25","668"
"1966-03-29","522"
"1966-04-03","820"
"1966-04-05","638"
"1966-04-10","172"
"1966-04-15","773"
"1966-04-23","553"
"1966-04-25","450"
"1966-05-06","589"
"1966-05-13","958"
"1966-05-15","589"
"1966-05-22","904"
"1966-05-28","220"
"1966-05-31","148"
"1966-05-31","44"
"1966-06-06","107"
"1966-06-29","125"
"1966-06-29","19"
"1966-07-03","929"
"1966-07-08","696"
"1966-07-26","359"
"1966-07-29","235"
"1966-08-04","389"
"1966-08-18","456"
"1966-08-25","742"
